reactions
[F][C]([F])([F])[F] ~ [CH3] > [CH3][F] ~ [F][C]([F])[F]
[S]=[C]([Cl])[Cl] ~ [OH2] > [Cl][CH2][Cl] ~ [O]=[S]
[CH]#[CH] ~ [C]#[CH] > [CH]#[CH] ~ [C]#[CH]
[CH2]=[C]=[CH][CH3] > [CH3][C]#[C][CH3]
[CH3][Br] ~ [K] > [CH3] ~ [K][Br]
[CH2][CH2][NH2] ~ [Br-].[H+] > [CH3][CH2][NH2] ~ [Br]
[CH2][CH2][CH2][CH2][OH] > [CH2]=[CH][CH2][CH2][OH] ~ [H][H]
[CH3] ~ [NH3] > [CH4] ~ [NH2]
[CH3][CH2][CH2][SH] ~ [H][H] > [H] ~ [CH3][CH2][CH2][S]
[CH3][CH2][c]1[cH][cH][cH][cH][cH]1 ~ [CH3] > [CH4] ~ [CH2][CH2][c]1[cH][cH][cH][cH][cH]1
[CH3][CH2][O][C](=[O])[CH2][CH]([CH3])[OH] > [CH3][CH]=[O] ~ [CH3][CH2][O][C]([CH3])=[O]
[C-]#[N+][CH3] > [CH3][C]#[N]
[CH2]1[CH2][CH2][CH2]1 ~ [Cl] > [CH]1[CH2][CH2][CH2]1 ~ [ClH]
[CH3][O][C](=[O])[CH]([OH])[c]1[cH][cH][cH][cH][cH]1 > [CH3][OH] ~ [O]=[CH][c]1[cH][cH][cH][cH][cH]1 ~ [CH3][O
[cH]1[cH][cH][c]2[c]([cH]1)[CH2][CH2]2 ~ [cH]1[cH][cH][c]2[c]([cH]1)[CH2][CH2]2 > [Br] ~ [O-][Br+][O-]
[CH3][CH][CH3] ~ [CH2][CH3] > [CH3][CH3] ~ [CH2]=[CH][CH3]
[O]=[S]=[O] ~ [H][H] > [OH-] ~ [O]=[S]
[F][CH2][Cl] ~ [F] > [FH] ~ [F][CH][Cl]
[OH2] ~ [O]=[N+]([O-])[O][Cl] > [O]=[N+]([O-])[OH] ~ [OH][Cl]
[CH2][CH2][NH2] ~ [Cl-].[H+] > [CH3][CH2][NH2] ~ [Cl]
[CH3][C]([CH3])([CH3])[CH3] ~ [F][N][F] > [CH2][C]([CH3])([CH3])[CH3] ~ [F][NH][F]
[CH3][CH2][O][C](=[O])[c]1[cH][cH][cH][n][cH]1 > [O]=[C]([OH])[c]1[cH][cH][cH][n][cH]1 ~ [CH2]=[CH2]
[CH3][CH]([CH3])[CH2][CH2][CH2][Br] > [CH2]=[CH][CH2][CH]([CH3])[CH3] ~ [Br-].[H+]
[CH2][OH] ~ [ClH] > [CH3][OH] ~ [Cl]
[CH3][CH2][CH2][C]([CH3])=[O] ~ [OH-] > [CH](=[CH][c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1 ~ [OH2]
[O]=[N+]=[O] ~ [CH3][CH2][CH2][O] > [CH3][CH2][CH2][O][N+](=[O])[O-]
[CH3][CH]1[CH2][CH2][CH2][CH2][CH2]1 > [CH2]=[CH][CH2][CH2][CH2][CH2][CH3] ~ [CH3][CH]=[CH][CH2][CH2][CH2][CH3]
[CH]#[C][CH]=[CH2] > [CH2]=[C]=[C]=[CH2]
[CH3][N]([CH3])[CH2][CH2][N]([CH3])[CH3] > [CH3][C]([CH3])[NH2] ~ [CH3][C]([CH3])[NH2]
[CH3][O][C](=[O])[CH2][CH2][Cl] > [CH2]=[CH][C]([O])[O][CH3] ~ [Cl-].[H+]
[CH3][CH2][SH] ~ [CH3] > [CH4] ~ [CH3][CH2][S]
[NH2][NH2] ~ [CH2][CH3] > [CH3][CH3] ~ [NH][NH2]
[CH3][CH2][O] ~ [Cl] > [CH2]=[C]=[O] ~ [ClH]
[CH3][CH2][O][O] ~ [O][OH] > [CH3][CH2][O] ~ [OH-] ~ [O]=[
[CH2]=[O] ~ [CH]=[CH2] > [CH2]=[CH2] ~ [CH]=[O]
[CH2]1[CH2][CH2][CH2][CH2]1 > [CH2]=[CH2] ~ [CH2]1[CH2][CH2]1
[CH3][CH2][CH]([CH3])[OH] > [CH3] ~ [CH2][CH]([CH3])[OH]
[CH3][C](=[O])[O][O] ~ [CH3][C](=[O])[O][O] > [CH3][O][O][CH2][O][CH2][OH].[CH4] ~ [O]=[O]
[CH2]=[CH][CH3] ~ [CH4] > [H][H] ~ [CH2]=[C]=[C][CH3]
[NH2][c]1[n][cH][n][c]2[n][cH][nH][c]12 > [NH2][c]1[n][cH][nH][c]2[n][cH][n][c]1-2
[F][C]([F])[Cl] ~ [Cl-].[H+] > [F][CH]([F])[Cl] ~ [Cl]
[O][OH] ~ [O][O][CH]([F])[C]([F])([F])[F] > [O]=[C]([F])[C]([F])([F])[F] ~ [O][OH] ~ [OH
[Br] ~ [OH][Br] > [OH-] ~ [Br][Br]
[CH2]=[O] ~ [H][H] > [H][H] ~ [CH2]=[O]
[F][CH2][F] ~ [CH3][F] > [F][CH][F] ~ [CH2][F]
[CH2]=[CH][C]([CH3])([CH3])[CH3] > [CH3] ~ [CH2]=[CH][C]([CH3])[CH3]
[CH3][SiH]([CH3])[CH3] ~ [Br] > [BrH] ~ [CH3][Si]([CH3])[CH3]
[OH-] ~ [O]=[N+][O-] > [O][N][O][OH]
[CH3][Hg][CH3] > [CH3] ~ [CH3][Hg]
[O]=[N][N]1[CH2][CH2][CH2][CH2]1 ~ [OH2] ~ [OH2] > [OH2]
[H][H] ~ [NH3] > [NH3]
[CH3][CH2][O] ~ [H][H] > [CH2]=[CH2] ~ [OH2]
[CH3][O][c]1[cH][cH][c]([CH2][CH2][Br])[cH][cH]1 > [CH2]=[CH][c]1[cH][cH][c]([O][CH3])[cH][cH]1 ~ [BrH]
[NH2][OH] ~ [NH2][OH] > [NH3] ~ [OH2] ~ [NH]=[
[OH][O][CH2][CH2][O][OH] > [O]=[CH][OH] ~ [O]=[C]=[O]
[F][O][C]([F])([F])[F] ~ [H][H] > [FH] ~ [O][C]([F])([F])[F]
[CH3][O][Cl] ~ [OH-] > [CH3][O] ~ [OH][Cl]
[GeH4] ~ [GeH3] > [H][H] ~ [Ge][Ge]
[OH-] ~ [NH]=[NH] > [OH2] ~ [N]=[NH]
[F] ~ [O][O][F] > [F][O][O][F]
[CH3][CH]([CH3])[C]1=[CH][CH2]1 > [CH3][C]#[C][CH]([CH3])[CH3]
[CH3][NH2] ~ [CH3][N]([CH3])[CH3] > [CH]#[N] ~ [CH2+][N]([CH3])[CH3]
[CH3][C]([NH2])=[O] ~ [CH3][C]([O])[OH] > [CH3][C](=[O])[O][C]([CH3])=[O] ~ [NH3]
[CH3][CH2][CH]([CH2][CH3])[O][C]([CH3])=[O] > [CH3][C]([O])[OH] ~ [CH3][CH]=[CH][CH2][CH3]
[CH2]=[C]=[CH][CH3] ~ [cH]1[cH][cH][cH][cH][cH]1 > [CH]1=[CH][c]2[cH][cH][cH][cH][c]2[CH2]1 ~ [CH3]
[CH]#[N] ~ [N]=[C]=[O] > [C-]#[N] ~ [NH]=[C]=[O]
[CH3][CH][CH3] ~ [CH3][CH2][CH2][CH2][CH2][CH2][O][c]1[cH][cH][c]([O][CH2][CH2][O][c]2[c]([Br])[cH][c]([CH]=[N][n]3[cH][n][n][cH]3)[cH][c]2[O][CH2][CH3])[cH][cH]1 > [CH3][CH]([CH3])[CH3] ~ [CH2]=[CH][CH3]
[CH3][C]1([CH3])[CH]=[CH]1 > [CH]#[C][CH]([CH3])[CH3]
[N]#[C][CH2][CH2][Br] > [CH2]=[CH][C]#[N] ~ [BrH]
[O-][OH] ~ [CH3][CH2][CH2][CH2][CH2][O][O] > [CH3][CH2][CH2][CH2][CH2][O][OH] ~ [O]=[O]
[CH2][CH3] ~ [Cl][C]([Cl])[Cl] > [CH3][CH]=[C]([Cl])[Cl] ~ [ClH]
[CH3][N]([CH3])[NH2] > [NH2] ~ [CH3][N][CH3]
[CH2][c]1[cH][cH][cH][cH][c]1[CH3] > [cH]1[cH][cH][c]2[c]([cH]1)[CH2][CH2]2 ~ [H][H]
[CH3][S] ~ [OH][OH] > [CH3][SH] ~ [O][OH]
[F][C]([F])[F] ~ [F][S]([F])([F])([F])([F])[F] > [F][C]([F])([F])[F] ~ [F][S]([F])([F])([F])[F]
[CH3][C]([CH3])=[O] ~ [CH3] > [CH3][C]([CH3])([CH3])[O]
[CH3][c]1[cH][cH][cH][cH][cH]1 ~ [OH-] > [CH3][c]1[cH][cH][cH][cH][c]1[OH] ~ [H][H]
[CH2][CH]=[CH2] ~ [CH2][CH]([CH3])[CH3] > [CH3][CH]([CH3])[CH3] ~ [CH2]=[C]=[CH2]
[CH3][CH]([CH3])[CH2][C]#[N] > [CH3][CH][CH3] ~ [CH2][C]#[N]
[CH3][CH2][CH3] ~ [CH2][CH2][CH3] > [CH3][CH2][CH3] ~ [CH3][CH][CH3]
[CH3][C]([CH3])=[O] > [CH2]=[C]([CH3])[OH]
[CH3][O][O] ~ [CH3][O] > [CH2]=[O] ~ [CH3][O][OH]
[CH2]1[CH2][CH2][NH][CH2]1 > [CH2]=[CH][CH3] ~ [CH2]=[NH]
[F][C]([F])[C]([F])([F])[C]([F])([F])[F] > [F][C]([C]([F])([F])[F])[C]([F])([F])[F]
[OH][Br] ~ [F] > [OH-] ~ [F][Br]
[Cl][O][Cl] ~ [F] > [F][Cl] ~ [O][Cl]
[F][CH]=[CH][Cl] > [F][CH]=[CH][Cl]
[CH3][Cl] ~ [H][H] > [CH3] ~ [ClH]
[CH]#[C][CH3] ~ [Zr] > [CH3][CH2][CH3].[ZrH] ~ [H]
[CH3][O][N]=[O] ~ [H][H] > [CH3][OH] ~ [NH]=[O]
[Cl][Cl] > [Cl] ~ [Cl]
[Xe] ~ [Xe] > [Xe] ~ [Xe]
[CH3][CH]=[O] ~ [cH]1[cH][cH][cH][cH][cH]1 > [O]=[CH][c]1[cH][cH][cH][cH][cH]1 ~ [CH3]
[CH3][C]1=[CH][CH2][CH2]1 > [CH2]=[CH][C](=[CH2])[CH3]
[O][P][OH] > [O]=[P][O-] ~ [H][H]
[H] ~ [BH3] > [BH3]
[CH2][CH2][CH2][CH3] > [CH2]=[CH][CH2][CH3] ~ [H][H]
[CH2]=[C]=[CH][CH2][CH3] > [CH2]=[CH2] ~ [CH]#[C][CH3]
[CH3][CH]=[O] ~ [CH3][C](=[O])[O][O] > [CH3][C](=[O])[O][OH] ~ [CH2]=[CH][O]
[CH2]=[CH][CH3] ~ [CH3][CH2][O] > [CH3][CH]=[O] ~ [CH2][CH]=[CH2]
[CH3][OH] ~ [OH2] > [CH3][O] ~ [OH-]
[CH2]=[CH][CH3] ~ [F] > [CH2][CH]=[CH2] ~ [FH]
[NH2][Cl] ~ [NH3] > [N]#[N] ~ [Cl]
[CH3][CH3] ~ [NH3] > [CH2][CH3] ~ [NH2]
[CH]#[CH] ~ [c]1[cH][cH][cH][cH][c]#1 > [CH]1=[CH][c]2[cH][cH][cH][cH][c]21
[CH2]=[CH2] ~ [F] > [CH2]=[CH][F] ~ [H][H]
[CH2][OH] ~ [O]=[O] > [CH2]=[O] ~ [O][OH]
[NH]=[O] ~ [NH3] > [N-]=[N+]=[O] ~ [H][H]
[F][C]([F])([F])[C]([F])([F])[C]([F])([F])[I] ~ [Br] > [F][C]([F])[C]([F])([F])[C]([F])([F])[F] ~ [Br][I]
[CH2][CH]=[CH2] ~ [CH2][CH3] > [CH3][CH3] ~ [CH2]=[C]=[CH2]
[H][H] ~ [NH]=[O] > [H] ~ [NH]=[O]
[CH3][CH2][CH2][CH2][SH] ~ [H][H] > [H]
[cH]1[cH][cH][c]2[cH][cH][cH][cH][c]2[cH]1 ~ [OH-] > [OH2]
[F][I] ~ [OH2] > [OH][F] ~ [IH]
[CH4].[CH4].[CH4].[OH2] > [CH2]=[CH][CH][O] ~ [H][H]
[CH3][CH2][CH]=[O] ~ [H][H] > [H][H] ~ [CH3][CH2][C]=[O]
[CH]#[CH] ~ [CH]=[C]=[CH2] > [CH]1[CH]=[CH][CH]=[CH]1
[CH3][CH]([CH3])[CH3] ~ [F][C]([F])[F] > [F][CH]([F])[F] ~ [CH3][C]([CH3])[CH3]
[CH3][O][OH] ~ [H][H] > [H] ~ [CH3][O][O]
[SH2] ~ [CH2][O][O] > [CH2]=[S] ~ [OH][OH]
[CH2]=[CH][CH2][CH3] ~ [CH]=[CH2] > [CH2]=[CH2] ~ [CH2]=[CH][CH][CH3]
[CH2]=[N][CH3] ~ [Cl] > [Cl-].[H+] ~ [CH3][NH2].[CH4]
[CH3][CH]([CH3])[CH3] ~ [O][OH] > [CH3][C]([CH3])[CH3] ~ [OH][OH]
[F][C]([F])([F])[F] ~ [H][H] > [F][CH]([F])[F] ~ [F]
[CH]#[N] ~ [H][H] > [CH2]=[N]
[CH]#[C][CH2][O][CH2][c]1[cH][cH][cH][cH][cH]1 > [O]=[CH][c]1[cH][cH][cH][cH][cH]1 ~ [CH2]=[C]=[CH2]
[CH3][CH2][CH2][CH3] ~ [F] > [CH2][CH2][CH2][CH3] ~ [FH]
[CH3][C](=[O])[CH2][O][O] ~ [CH3][C](=[O])[CH2][O][O] > [CH3][C](=[O])[CH]=[O] ~ [CH3][C]([O])[CH2][OH] ~ [O]=[
[CH2]=[CH][Cl] > [CH]=[CH2] ~ [Cl]
[CH2]=[CH2] ~ [H][H] > [CH2][CH3]
[CH3] > [CH2]=[CH2] ~ [H][H]
[CH3][CH2][CH3] ~ [CH2][CH]=[CH2] > [CH2]=[CH][CH3] ~ [CH2][CH2][CH3]
[CH3] ~ [CH]=[O] > [CH3][CH]=[O]
[F][C]([F])[C]([F])([F])[C]([F])([F])[F] ~ [Br-] > [F][C]([F])([F])[C]([F])([F])[C]([F])([F])[Br] ~ [Br]
[CH3][CH]([CH3])[Cl] ~ [CH3][Si]([CH3])[CH3] > [CH3][Si]([CH3])([CH3])[Cl] ~ [CH3][CH][CH3]
[CH3][CH][NH][CH2][CH3] ~ [CH3][CH][NH][CH2][CH3] > [CH3][CH2][NH][CH2][CH3] ~ [CH3][CH]=[N][CH2][CH3]
[Cl][C]([Cl])[Cl] ~ [O]=[N+]=[O] > [O]=[N+]([O-])[C]([Cl])([Cl])[Cl]
[Cl][C]([Cl])([Cl])[Cl] ~ [CH3][CH][CH3] > [CH3][CH]([CH3])[Cl] ~ [Cl][C]([Cl])[Cl]
[CH2]=[CH][CH3] ~ [BH2][OH] > [CH3][CH]=[CH][B]=[O] ~ [H][H]
[OH][CH2][CH2][CH2][CH2][Cl] > [CH2]1[CH2][CH2][O][CH2]1 ~ [Cl-].[H+]
[CH3][CH2][O][C](=[S])[S][CH3] > [CH2]=[CH2] ~ [CH3][O][C](=[S])[SH]
[CH]#[C][CH2][CH3] ~ [cH]1[cH][cH][cH][cH][cH]1 > [CH3] ~ [CH2]=[C]=[CH][c]1[cH][cH][cH][cH][cH]1
[OH][F] ~ [OH][F] > [F] ~ [O][O][F]
[CH3][c]1[cH][cH][cH][cH][cH]1 ~ [OH-] > [CH2][c]1[cH][cH][cH][cH][cH]1 ~ [CH3][C](=[O])[CH2][CH2][C]([CH3])=[O]
[CH3][CH2][F] ~ [Cl] > [Cl-].[H+] ~ [CH4].[CH4].[FH]
[CH3][c]1[n][o][n+]([O-])[c]1[CH3] > [CH3][CH2][N][O] ~ [CH3][CH2][N][O]
[CH3][C]([CH3])([Cl])[Cl] > [CH3][CH]=[CH][Cl] ~ [ClH]
[F][CH][F] ~ [H+].[I-] > [F][CH2][F] ~ [I]
[F][C]([Cl])([Cl])[Cl] ~ [H][H] > [Cl][C]([Cl])[Cl] ~ [FH]
[CH3][CH3] ~ [Cl] > [CH2][CH3] ~ [Cl-].[H+]
[CH]1=[CH][CH]2[CH]=[CH][CH]1[CH2]2 > [CH]#[CH] ~ [CH]1=[CH][CH2][CH]=[CH]1
[O][c]1[cH][cH][cH][cH][cH]1 ~ [CH3] > [CH3][c]1[cH][cH][cH][cH][c]1[OH] ~ [CH3][c]1[cH][cH][c]([OH])[cH][cH]1
[F][C]([F])([F])[I] ~ [Br] > [F][C]([F])[F] ~ [Br][I]
[CH3][CH]([CH3])[O] > [CH2]=[O] ~ [CH2][CH3]
[CH]=[O] ~ [O]=[N+][O-] > [C-]#[O+] ~ [O]=[N][OH]
[CH3][CH2][C]1([CH2][CH3])[CH2][CH2]1 > [CH3][CH]=[C]([CH2][CH3])[CH2][CH3]
[CH2]1[CH2][CH2][CH2][CH2]1 > [CH2]=[CH][CH2][CH2][CH3]
[O][N][O][OH] > [OH-] ~ [O]=[N+][O-]
[CH3][GeH2][CH3] ~ [H][H] > [H]
[Cl][C]([Cl])([Cl])[Cl] ~ [Cs] > [Cl][C]([Cl])[Cl] ~ [Cl-].[Cs+]
[CH3][Si]([CH3])([CH3])[Si]([CH3])([CH3])[CH3] > [CH3][Si]([CH3])([CH3])[Si]([CH3])([CH3])[CH3]
[CH2]=[CH][CH]1[CH2][CH2][CH2]1 > [CH]1=[CH][CH2][CH2][CH2][CH2]1
[CH2]=[CH][CH3] ~ [CH4] > [CH]#[CH] ~ [CH3][CH3]
[CH]#[C][C]#[N] ~ [CH4] > [H][H] ~ [CH3][CH2][CH2][CH2][NH2]
[CH3][c]1[cH][cH][cH][cH][cH]1 > [CH2][c]1[cH][cH][cH][cH][cH]1 ~ [H][H]
[CH3][CH]1[CH2][CH]2[CH]=[CH][CH]1[CH2][CH2]2 > [CH2]=[CH][CH3] ~ [CH]1=[CH][CH2][CH2][CH]=[CH]1
[CH3][CH2][CH]([CH3])[O][N]=[O] > [CH3][CH2][C]([CH3])=[O] ~ [NH]=[O]
[O-][OH] ~ [O][O][CH2][Cl] > [O]=[CH][Cl] ~ [OH2] ~ [O]=[
[CH]1=[CH][CH2][CH2][CH2][CH2][CH2][CH2]1 ~ [O]=[O] > [CH3][O][OH] ~ [O]=[C]=[O] ~ [CH
[SH2] ~ [SH2] > [SH2] ~ [SH2]
[CH3][CH2][O] ~ [O]=[O] > [CH3][CH]=[O] ~ [O][OH]
[OH-] ~ [F-].[H+] > [OH2] ~ [F]
[CH3][CH2][Br] ~ [F][C]([F])[F] > [F][CH]([F])[F] ~ [CH3][CH][Br]
[CH3] ~ [CH]=[O] > [CH4] ~ [C-]#[O+]
[H] ~ [CH2][C](=[CH2])[CH3] > [CH2]=[C]([CH3])[CH3] ~ [H][H]
[CH2]1[CH2][CH2][CH2][CH2][CH2]1 ~ [Cl][C]([Cl])[Cl] > [Cl][CH]([Cl])[Cl] ~ [CH]1[CH2][CH2][CH2][CH2][CH2]1
[O]=[C][F] ~ [O]=[C][F] > [O]=[C]([F])[F] ~ [CH3][OH]
[ClH] ~ [SiH4] > [H] ~ [SiH2][Cl]
[CH2]=[CH][C]#[N] ~ [H][H] > [CH2]=[CH][C]=[NH]
[CH]#[CH] ~ [CH]=[O] > [CH3][OH] ~ [CH]=[CH2]
[F][CH]([F])[Br] ~ [F][C]([F])[F] > [F][CH]([F])[F] ~ [F][C]([F])[Br]
[CH3][OH] ~ [OH2] > [O]=[C]=[O] ~ [H]
[cH]1[n][n][n][nH]1 > [cH]1[n][n][nH][n]1
[cH]1[cH][cH][nH][cH]1 > [H][H]
[CH3][CH2][CH3] ~ [CH2][CH2][CH3] > [CH3][CH2][CH3] ~ [CH2][CH2][CH3]
[BH2] ~ [H-].[Li+] > [Li] ~ [BH3]
[F][CH]([F])[F] ~ [OH2] > [F][C]([F])[F] ~ [OH-]
[OH][O][Cl] ~ [H][H] > [OH-] ~ [Cl-].[H+]
[CH3][CH2][NH2] ~ [Cl] > [CH2][CH2][NH2] ~ [Cl-].[H+]
[ClH] ~ [OH2] ~ [OH][Br] > [OH2] ~ [OH2] ~ [Cl][B
[CH3][CH2][c]1[cH][cH][cH][cH][cH]1 ~ [F] > [CH3][CH][c]1[cH][cH][cH][cH][cH]1 ~ [FH]
[cH]1[cH][cH][cH][cH][cH]1 ~ [Br] > [Br][c]1[cH][cH][cH][cH][cH]1
[CH3][c]1[cH][cH][cH][c]([Cl])[cH]1 ~ [OH-] > [CH3][c]1[cH][cH][cH][c]([OH])[cH]1 ~ [Cl]
[CH3][OH] ~ [Br] > [CH2][OH] ~ [Br-].[H+]
[CH3][S][CH3] ~ [O][N+](=[O])[O-] > [O]=[N+]([O-])[OH] ~ [CH2][S][CH3]
[O]=[C]1[CH]=[CH][CH]=[CH][CH2]1 > [O]=[C]1[CH]=[CH][CH2][CH]=[CH]1
[CH3][CH]=[O] ~ [F] > [CH3][C]=[O] ~ [F-].[H+]
[CH2][CH]=[CH2] ~ [CH3][O][O] > [CH2]=[CH][CH]=[O] ~ [CH3][O] ~ [H][
[CH2]=[CH2] ~ [CH]=[CH2] > [CH]#[C][CH2][CH3] ~ [H][H]
[F] ~ [NH2][NH2] > [FH] ~ [N]=[NH]
[CH3][CH2][CH2][CH][O] ~ [CH3] > [CH4] ~ [CH3][CH2][CH2][CH2][O]
[CH3][c]1[cH][cH][cH][cH][cH]1 ~ [Cl][C]([Cl])[Cl] > [Cl][CH]([Cl])[Cl] ~ [CH2][c]1[cH][cH][cH][cH][cH]1
[H] ~ [IH] ~ [IH] > [IH] ~ [IH]
[CH2]=[CH][CH]=[CH2] ~ [cH]1[cH][cH][cH][cH][cH]1 > [CH2]=[CH][c]1[cH][cH][cH][cH][cH]1 ~ [CH]=[CH2]
[F][C]([F])([F])[I] ~ [IH] > [F][C]([F])[F] ~ [I][I]
[CH3][c]1[cH][cH][cH][cH][cH]1 ~ [Cl] > [CH2][c]1[cH][cH][cH][cH][cH]1 ~ [ClH]
[O]=[C]1[CH2][CH2][O]1 > [CH2]=[CH2] ~ [O]=[C]=[O]
[O]=[O] ~ [CH]=[S] > [CH3][SH] ~ [O][OH]
[CH3][CH2][O] ~ [O]=[O] > [CH3][CH]=[O] ~ [O-][OH]
[cH]1[cH][cH][cH][cH][cH]1 ~ [CH]=[CH2] > [CH2]=[CH][c]1[cH][cH][cH][cH][cH]1 ~ [H][H]
[CH3][C]([CH3])([CH3])[CH3] ~ [F][C]([F])[F] > [F][CH]([F])[F] ~ [CH2][C]([CH3])([CH3])[CH3]
[CH]#[CH] ~ [H][H] > [C]#[CH] ~ [H][H]
[CH]=[CH2] ~ [O]=[O] > [CH2]=[O] ~ [CH]=[O]
[CH2]=[O] ~ [CH2]=[CH][CH3] > [CH2]=[CH][CH2][CH2][OH]
[CH2]1[CH2][CH2][CH2][CH2][CH2]1 ~ [F] > [CH]1[CH2][CH2][CH2][CH2][CH2]1 ~ [F-].[H+]
[CH3][C]([CH3])([CH3])[O][C](=[O])[CH2][c]1[cH][cH][cH][cH][cH]1 > [O]=[C]([OH])[CH2][c]1[cH][cH][cH][cH][cH]1 ~ [CH2]=[C]([CH3])[CH3]
